job_id,status,source_experiment_id,model,workload,gpu_count,tensor_parallel_size,request_rate,mst_rate,energy_joules,incremental_energy_joules,energy_kwh,avg_power_w,idle_avg_power_w,incremental_avg_power_w,min_power_w,p50_power_w,p90_power_w,p95_power_w,p99_power_w,max_power_w,energy_per_successful_request_j,incremental_energy_per_successful_request_j,energy_per_total_request_j,incremental_energy_per_total_request_j,energy_per_total_token_j,incremental_energy_per_total_token_j,successful_requests,started_requests,total_input_tokens,total_output_tokens,total_tokens,monitor_duration_s,repeat_count,successful_repeat_count
openai-gpt-oss-120b-longbench-medium-output-summariz-r5_32,succeeded,longbench-expanded-gpt-oss-120b-tp4-6ec0578834,openai/gpt-oss-120b,longbench_medium_output_summarization,4,4,5.32,5.32993612272,282785.653308,159692.80547,0.0785515703635,1068.36667082,465.045855433,603.320815392,464.226,1267.24,1464.2404,1492.53185,1536.11837,1611.046,284.492608962,160.656745946,284.492608962,160.656745946,0.0765126568335,0.0432077111437,994,994,3535475,160458,3695933,264.689699736,1,
openai-gpt-oss-120b-longbench-short-answer-document-r4_39,succeeded,longbench-expanded-gpt-oss-120b-tp4-8a0b7decdb,openai/gpt-oss-120b,longbench_short_answer_document_qa,4,4,4.39,4.39122063571,229830.640653,115437.487671,0.0638418446258,967.12634989,481.365896998,485.760452892,480.853,1053.194,1403.097,1419.4972,1451.24514,1542.486,311.846188132,156.631597926,311.846188132,156.631597926,0.0598118858981,0.0300418335055,737,737,3826513,16045,3842558,237.642827826,1,
meta-llama-llama-3-1-8b-instruct-longbench-long-output-summarizat-r1_11,succeeded,longbench-expanded-single-gpu-2d688a619d,meta-llama/Llama-3.1-8B-Instruct,longbench_long_output_summarization,1,1,1.11,1.11134996435,140486.487924,95098.9759999,0.0390240244233,396.200371372,128.001983292,268.198388081,124.416,516.216,688.284,691.789,696.002,703.226,627.171821088,424.549,627.171821088,424.549,0.0593367113842,0.0401665710007,224,224,2225079,142536,2367615,354.584442809,1,
meta-llama-llama-3-1-8b-instruct-longbench-medium-answer-rag-qa-r2_95,succeeded,longbench-expanded-single-gpu-738b37607a,meta-llama/Llama-3.1-8B-Instruct,longbench_medium_answer_rag_qa,1,1,2.95,2.95401748139,121589.590207,96106.1748266,0.0337748861685,569.868349766,119.436144528,450.432205238,120.547,646.7665,692.577,693.726,697.152,705.546,231.158916743,182.711358986,231.158916743,182.711358986,0.035460676898,0.0280286331062,526,526,3377743,51114,3428857,213.364350304,1,
meta-llama-llama-3-1-8b-instruct-longbench-short-answer-document-r5_1,succeeded,longbench-expanded-single-gpu-dd83f27a71,meta-llama/Llama-3.1-8B-Instruct,longbench_short_answer_document_qa,1,1,5.1,5.10131245194,116959.053257,89693.3603926,0.0324886259048,502.821269677,117.218547201,385.602722476,118.05,605.021,691.453,693.457,699.627,712.448,128.809530019,98.7812339125,128.809530019,98.7812339125,0.0248156007833,0.01903054584,908,908,4693326,19800,4713126,232.605620149,1,
meta-llama-llama-3-1-8b-instruct-longbench-medium-output-summariz-r4_75,succeeded,longbench-expanded-single-gpu-medium-output-87f5b5f13c,meta-llama/Llama-3.1-8B-Instruct,longbench-medium-output-summarization_mst_anomaly_rerun,1,1,4.75,4.75732426199,121757.118524,88797.6674834,0.0338214218123,444.729227195,120.387467836,324.341759359,120.149,548.596,685.705,690.871,696.804,705.545,148.303433038,108.157938469,148.303433038,108.157938469,0.0397505212235,0.0289901207312,821,821,2920369,142663,3063032,273.778090305,1,
qwen-qwen3-4b-instruct-2507-longbench-long-output-summarizat-r1_28,succeeded,longbench-expanded-single-gpu-7a1d08ab3e,Qwen/Qwen3-4B-Instruct-2507,longbench_long_output_summarization,1,1,1.28,1.28836469576,140145.593497,96313.6800747,0.0389293315271,380.350827786,118.958464107,261.392363679,118.425,533.012,666.633,681.079,693.02659,699.84,543.199974796,373.308837499,543.199974796,373.308837499,0.0519003931064,0.0356680344537,258,258,2536369,163911,2700280,368.464016006,1,
qwen-qwen3-4b-instruct-2507-longbench-medium-answer-rag-qa-r5_23,succeeded,longbench-expanded-single-gpu-644643a657,Qwen/Qwen3-4B-Instruct-2507,longbench_medium_answer_rag_qa,1,1,5.23,5.23098891642,124090.916239,99352.5353228,0.0344696989554,577.703851548,115.169251462,462.534600086,118.754,648.088,691.734,693.043,695.851,704.714,128.458505424,102.849415448,128.458505424,102.849415448,0.0195691531991,0.015667907397,966,966,6247072,94077,6341149,214.800223171,1,
qwen-qwen3-4b-instruct-2507-longbench-short-answer-document-r7_28,succeeded,longbench-expanded-single-gpu-91952ce3a5,Qwen/Qwen3-4B-Instruct-2507,longbench_short_answer_document_qa,1,1,7.28,7.28475062469,117860.813803,87849.0987253,0.0327391149454,497.87198585,126.776590985,371.095394865,127.77,595.601,690.74,692.522,697.599,704.43,88.7506128038,66.1514297631,88.7506128038,66.1514297631,0.0169971880856,0.0126690763962,1328,1328,6904592,29544,6934136,236.729153584,1,
qwen-qwen3-4b-instruct-2507-longbench-medium-output-summariz-r4_5,succeeded,longbench-rerun-qwen3-4b-instruct-medium-output,Qwen/Qwen3-4B-Instruct-2507,longbench-medium-output-summarization_mst_anomaly_rerun,1,1,4.5,4.5,107241.414413,75003.0273028,0.0297892817814,397.192165687,119.401957393,277.790208293,120.761,468.278,626.521,655.772,690.36838,703.842,131.908258811,92.2546461289,131.908258811,92.2546461289,0.0351524984735,0.0245851270911,813,813,2909331,141417,3050748,269.998815882,1,
google-gemma-4-26b-a4b-it-longbench-long-output-summarizat-r2_83,succeeded,longbench-expanded-30b-tp4-b9e1d76688,google/gemma-4-26B-A4B-it,longbench_long_output_summarization,4,4,2.83,2.83865421595,398745.465715,220915.057281,0.110762629365,1040.63986111,464.099099415,576.540761696,463.055,862.774,1796.129,1831.8066,1887.49172,1941.436,732.987988447,406.093855296,732.987988447,406.093855296,0.0726523531641,0.0402512382983,544,544,5198653,289751,5488404,383.173353834,1,
google-gemma-4-26b-a4b-it-longbench-medium-answer-rag-qa-r2_23,succeeded,longbench-expanded-30b-tp4-6a8d2219f5,google/gemma-4-26B-A4B-it,longbench_medium_answer_rag_qa,4,4,2.23,2.23765415006,211105.954653,114704.825129,0.0586405429591,1049.4556656,479.231917995,570.2237476,484.803,1049.5865,1423.545,1511.86525,1658.233,1910.413,546.906618271,297.162759402,546.906618271,297.162759402,0.0844809389616,0.0459028801261,386,386,2460867,37992,2498859,201.157572991,1,
google-gemma-4-26b-a4b-it-longbench-medium-output-summariz-r5_2,succeeded,longbench-expanded-30b-tp4-5858ad57d6,google/gemma-4-26B-A4B-it,longbench_medium_output_summarization,4,4,5.2,5.20848124137,287719.868677,160149.345167,0.0799221857436,1086.05977677,481.542046168,604.517730606,479.424,1185.651,1587.3278,1716.4908,1870.78641,1975.321,293.292424747,163.251116379,293.292424747,163.251116379,0.0785538218087,0.0437242766059,981,981,3500634,162076,3662710,264.920840298,1,
google-gemma-4-26b-a4b-it-longbench-short-answer-document-r7_05,succeeded,longbench-expanded-30b-tp4-fcdc80dcea,google/gemma-4-26B-A4B-it,longbench_short_answer_document_qa,4,4,7.05,7.05261806943,300333.706746,190878.958439,0.0834260296515,1275.4021402,464.812364078,810.589776117,463.259,1453.278,1767.2286,1793.1916,1828.02268,1877.51,241.231892968,153.316432481,241.231892968,153.316432481,0.0461369597367,0.0293226321997,1245,1245,6482714,26898,6509612,235.481576579,1,
openai-gpt-oss-120b-longbench-long-output-summarizat-r2_76,succeeded,longbench-expanded-gpt-oss-120b-tp2-88386fd54a,openai/gpt-oss-120b,longbench_long_output_summarization_8k,2,2,2.76,2.76782037394,403841.253553,182222.368202,0.112178125987,441.156092492,242.096419382,199.05967311,238.314,242.549,1255.525,1339.747,1380.528,1390.617,738.283827336,333.130472033,738.283827336,333.130472033,0.108342006395,0.0488863800007,547,547,3456742,270725,3727467,915.41579143,1,
openai-gpt-oss-120b-longbench-medium-answer-rag-qa-8-r3_69,succeeded,longbench-expanded-gpt-oss-120b-tp2-55b3446f40,openai/gpt-oss-120b,longbench_medium_answer_rag_qa_8k,2,2,3.69,3.69463988744,220089.202691,160154.927937,0.0611358896363,887.074798295,241.566528655,645.508269639,240.91,1062.293,1361.1094,1367.742,1375.885,1382.202,324.13726464,235.868818758,324.13726464,235.868818758,0.0540703117292,0.0393459868664,679,679,4004819,65607,4070426,248.106702066,1,
openai-gpt-oss-120b-longbench-medium-output-summariz-r5_35,succeeded,longbench-expanded-gpt-oss-120b-tp2-3d2877f86e,openai/gpt-oss-120b,longbench_medium_output_summarization_8k,2,2,5.35,5.3564120672,261828.680007,147492.28108,0.0727301888909,571.782751693,249.688387061,322.094364632,245.245,249.19,1178.2892,1236.297,1355.2934,1375.857,269.094224057,151.585078191,269.094224057,151.585078191,0.0937948432126,0.0528361345998,973,973,2633806,157698,2791504,457.916366368,1,
openai-gpt-oss-120b-longbench-short-answer-document-r5_19,succeeded,longbench-expanded-gpt-oss-120b-tp2-937a8abcb5,openai/gpt-oss-120b,longbench_short_answer_document_qa_8k,2,2,5.19,5.19730200336,207012.721155,134619.514897,0.0575035336541,682.713222489,238.747642439,443.96558005,235.055,528.745,1337.851,1356.0115,1368.03802,1379.089,222.833930199,144.90798159,222.833930199,144.90798159,0.0452416116726,0.0294204326311,929,929,4555421,20294,4575715,303.220612016,1,
meta-llama-codellama-34b-instruct-hf-longbench-long-output-summarizat-r1_54,succeeded,longbench-expanded-30b-tp4-12d50e5418,meta-llama/CodeLlama-34b-Instruct-hf,longbench_long_output_summarization,4,4,1.54,1.54949042694,515906.525148,320381.707446,0.143307368097,1271.52768592,481.8997374,789.627948519,478.512,492.047,2455.821,2614.3832,2760.927,2780.449,2715.29750078,1686.21951288,2088.69038521,1297.09193298,0.203784250212,0.126551502745,190,247,2426206,105425,2531631,405.737547724,1,
meta-llama-codellama-34b-instruct-hf-longbench-medium-answer-rag-qa-r1_43,succeeded,longbench-expanded-30b-tp4-410fce5238,meta-llama/CodeLlama-34b-Instruct-hf,longbench_medium_answer_rag_qa,4,4,1.43,1.43515357455,378569.463878,280534.196786,0.105158184411,1803.40606369,467.014410825,1336.39165287,468.085,1947.659,2732.733,2751.5945,2766.403,2787.37,1855.73266607,1375.1676313,1532.66989424,1135.76597889,0.221960542175,0.164481101511,204,247,1685080,20491,1705571,209.919147717,1,
meta-llama-codellama-34b-instruct-hf-longbench-medium-output-summariz-r2,succeeded,longbench-expanded-30b-tp4-dd9f0c37b6,meta-llama/CodeLlama-34b-Instruct-hf,longbench_medium_output_summarization,4,4,2,2.00319624779,392306.709263,259514.720821,0.108974085906,1377.28809765,466.198565627,911.089532023,464.679,1722.989,2154.3896,2320.655,2561.202,2744.207,1199.71470723,793.622999452,1130.56688548,747.881039829,0.292680362597,0.193610919201,327,347,1287685,52708,1340393,284.839976423,1,
meta-llama-codellama-34b-instruct-hf-longbench-short-answer-document-r3_13,succeeded,longbench-expanded-30b-tp4-684a37d271,meta-llama/CodeLlama-34b-Instruct-hf,longbench_short_answer_document_qa,4,4,3.13,3.13936648148,404555.760995,293111.338995,0.112376600276,1756.0718678,483.751396384,1272.32047141,485.006,2027.356,2746.3717,2754.437,2766.16611,2785.871,718.571511537,520.624047949,709.746949115,514.23041929,0.137646558407,0.0997285687974,563,570,2927675,11416,2939091,230.375401152,1,
meta-llama-llama-3-2-3b-instruct-longbench-long-output-summarizat-r1_99,succeeded,longbench-expanded-single-gpu-2a296ca04d,meta-llama/Llama-3.2-3B-Instruct,longbench_long_output_summarization,1,1,1.99,1.99614094151,137134.241225,96551.4876275,0.0380928447846,392.504798257,116.155712615,276.349085642,117.761,532.4415,676.633,688.651,695.07022,705.346,379.873244389,267.455644397,379.873244389,267.455644397,0.0365607171535,0.0257411394731,361,361,3523848,227015,3750863,349.382330696,1,
meta-llama-llama-3-2-3b-instruct-longbench-medium-answer-rag-qa-r5_47,succeeded,longbench-expanded-single-gpu-3ae3bb253f,meta-llama/Llama-3.2-3B-Instruct,longbench_medium_answer_rag_qa,1,1,5.47,5.47396409368,117641.578726,92054.9317558,0.0326782163126,556.866689453,121.116628548,435.750060906,124.215,624.524,689.065,691.995,696.649,731.633,127.042741604,99.4113733864,127.042741604,99.4113733864,0.0193474832616,0.0151394708452,926,926,5991704,88755,6080459,211.256268248,1,
meta-llama-llama-3-2-3b-instruct-longbench-short-answer-document-r10_06,succeeded,longbench-expanded-single-gpu-1e1553a5b6,meta-llama/Llama-3.2-3B-Instruct,longbench_short_answer_document_qa,1,1,10.06,10.063996203,112235.344764,84441.6225094,0.0311764846565,478.578932805,118.514269841,360.064662964,118.08,552.231,686.469,690.908,696.267,709.621,63.4456442982,47.7340997792,63.4456442982,47.7340997792,0.0122545462129,0.00921985643215,1769,1769,9122116,36554,9158670,234.517938568,1,
meta-llama-llama-3-2-3b-instruct-longbench-medium-output-summariz-r4_75,succeeded,longbench-rerun-llama32-3b-medium-output,meta-llama/Llama-3.2-3B-Instruct,longbench-medium-output-summarization_mst_anomaly_rerun,1,1,4.75,4.75,97762.0627298,66069.9012001,0.027156128536,369.944839724,119.927416528,250.017423196,120.409,438.2,556.881,586.868,648.694,697.515,108.383661563,73.2482274946,108.383661563,73.2482274946,0.0294047860362,0.0198724459568,902,902,3170632,154067,3324699,264.261187702,1,
google-gemma-4-26b-a4b-it-longbench-long-output-summarizat-r2_18,succeeded,longbench-expanded-30b-tp2-1aff87a636,google/gemma-4-26B-A4B-it,longbench_long_output_summarization,2,2,2.18,2.18891663636,242401.241369,150467.174681,0.067333678158,641.723803476,243.38274264,398.341060837,242.287,262.0885,1173.3792,1186.6834,1201.335,1223.352,574.410524571,356.557285975,574.410524571,356.557285975,0.0567339219297,0.0352167872291,422,422,4044840,227758,4272598,377.73453323,1,
google-gemma-4-26b-a4b-it-longbench-medium-answer-rag-qa-r3_87,succeeded,longbench-expanded-30b-tp2-18f9b44631,google/gemma-4-26B-A4B-it,longbench_medium_answer_rag_qa,2,2,3.87,3.87542102336,205234.323515,152721.879849,0.0570095343096,981.071055751,251.022527151,730.0485286,257.133,1054.749,1195.5545,1207.5875,1226.7666,1239.665,288.655869922,214.798705836,288.655869922,214.798705836,0.0435437504407,0.0324023940494,711,711,4646303,66987,4713290,209.194147877,1,
google-gemma-4-26b-a4b-it-longbench-medium-output-summariz-r4_89,succeeded,longbench-expanded-30b-tp2-e5f3727b02,google/gemma-4-26B-A4B-it,longbench_medium_output_summarization,2,2,4.89,4.89647978692,192840.73572,127241.160558,0.0535668710334,731.000520895,248.668018379,482.332502516,252.034,837.902,1110.6215,1171.0775,1198.5,1208.663,229.572304429,151.477572092,229.572304429,151.477572092,0.0615166114698,0.0405902052165,840,840,2992672,142103,3134775,263.803828052,1,
google-gemma-4-26b-a4b-it-longbench-short-answer-document-r5_52,succeeded,longbench-expanded-30b-tp2-ea80eb981c,google/gemma-4-26B-A4B-it,longbench_short_answer_document_qa,2,2,5.52,5.52261265461,199760.665785,142250.946398,0.0554890738292,849.371529288,244.528211362,604.843317926,249.314,973.906,1194.1278,1223.60435,1253.189,1263.844,192.262430977,136.91140173,192.262430977,136.91140173,0.0374250584784,0.0266506419901,1039,1039,5315638,21980,5337618,235.186439499,1,
google-gemma-4-31b-it-longbench-long-output-summarizat-r1_19,succeeded,longbench-expanded-30b-tp4-ee11437db7,google/gemma-4-31B-it,longbench_long_output_summarization,4,4,1.19,1.19120122517,559329.716191,369080.855591,0.155369365609,1399.7323407,476.101081805,923.631258898,472.967,1423.603,2586.9134,2604.1069,2625.92182,2650.757,2431.86833127,1604.69937213,2431.86833127,1604.69937213,0.231978537917,0.153074000495,230,230,2279815,131312,2411127,399.597623007,1,
google-gemma-4-31b-it-longbench-medium-answer-rag-qa-r2_02,succeeded,longbench-expanded-30b-tp4-d67812ad32,google/gemma-4-31B-it,longbench_medium_answer_rag_qa,4,4,2.02,2.02766510532,436312.781686,340309.88085,0.121197994913,2123.19994258,467.172547076,1656.02739551,467.695,2305.882,2618.662,2646.0119,2673.19691,2687.652,1211.97994913,945.305224584,1211.97994913,945.305224584,0.185909702296,0.145003564628,360,360,2310190,36717,2346907,205.497736193,1,
google-gemma-4-31b-it-longbench-medium-output-summariz-r2_89,succeeded,longbench-expanded-30b-tp4-22b02003d8,google/gemma-4-31B-it,longbench_medium_output_summarization,4,4,2.89,2.89969576341,431835.466363,309862.154995,0.119954296212,1637.89715881,462.629301438,1175.26785737,466.049,1854.494,2552.369,2583.813,2618.2074,2648.418,789.461547281,566.475603282,789.461547281,566.475603282,0.218787458886,0.15699023998,547,547,1880449,93318,1973767,263.652369161,1,
google-gemma-4-31b-it-longbench-short-answer-document-r2_8,succeeded,longbench-expanded-30b-tp4-0d7808983c,google/gemma-4-31B-it,longbench_short_answer_document_qa,4,4,2.8,2.80070242704,434538.441733,321987.048531,0.120705122704,1847.96558255,478.648333333,1369.31724922,482.635,2170.8355,2671.828,2681.84505,2694.985,2704.62,852.03616026,631.347153983,852.03616026,631.347153983,0.166568066737,0.12342466175,510,510,2597627,11147,2608774,235.144228786,1,
qwen-qwen3-32b-longbench-long-output-summarizat-r1_4,succeeded,longbench-expanded-30b-tp4-a8d9ea8893,Qwen/Qwen3-32B,longbench_long_output_summarization,4,4,1.4,1.40434444409,561654.906286,383010.355049,0.156015251746,1507.77894957,479.576499368,1028.2024502,479.361,1893.172,2735.3028,2747.821,2763.36459,2779.256,2264.73752535,1544.39659294,2264.73752535,1544.39659294,0.217434694201,0.148275637752,248,248,2425687,157410,2583097,372.504806787,1,
qwen-qwen3-32b-longbench-medium-answer-rag-qa-r2_58,succeeded,longbench-expanded-30b-tp4-ef5f4eca38,Qwen/Qwen3-32B,longbench_medium_answer_rag_qa,4,4,2.58,2.58266555452,447816.901528,349000.66229,0.124393583758,2100.76123958,463.558486793,1637.20275278,465.258,2295.5775,2747.7954,2754.619,2764.30453,2789.895,942.77242427,734.738236399,942.77242427,734.738236399,0.143493023333,0.111829544633,475,475,3074909,45918,3120827,213.168870927,1,
qwen-qwen3-32b-longbench-medium-output-summariz-r3_41,succeeded,longbench-expanded-30b-tp4-96f7ebf01d,Qwen/Qwen3-32B,longbench_medium_output_summarization,4,4,3.41,3.41619171223,434038.405667,302925.958245,0.120566223796,1603.16027687,484.275734049,1118.88454282,488.905,1892.295,2486.191,2696.6571,2762.8261,2783.216,688.949850265,480.834854357,688.949850265,480.834854357,0.193029067724,0.134719680439,630,630,2136741,111824,2248565,270.739246679,1,
qwen-qwen3-32b-longbench-short-answer-document-r1_53,succeeded,longbench-expanded-30b-tp4-1776b78747,Qwen/Qwen3-32B,longbench_short_answer_document_qa,4,4,1.53,1.53510353204,268935.498416,158594.445347,0.0747043051155,1132.15677205,464.510528371,667.646243676,466.33,973.702,2143.534,2411.31395,2731.522,2776.796,911.645757342,537.608289311,911.645757342,537.608289311,0.174469280797,0.102886599133,295,295,1535925,5524,1541449,237.54263107,1,
google-gemma-4-31b-it-longbench-long-output-summarizat-r0_55,succeeded,longbench-expanded-30b-tp2-d45db253d7,google/gemma-4-31B-it,longbench_long_output_summarization,2,2,0.55,0.558912895753,272080.02758,179672.156467,0.0755777854388,699.93604083,237.722702483,462.213338347,237.902,791.361,1343.5994,1352.724,1361.71204,1370.582,2429.28596053,1604.21568274,2429.28596053,1604.21568274,0.237523245621,0.156852063459,112,112,1080919,64569,1145488,388.721271242,1,
google-gemma-4-31b-it-longbench-medium-output-summariz-r1_37,succeeded,longbench-expanded-30b-tp2-d28627c414,google/gemma-4-31B-it,longbench_medium_output_summarization,2,2,1.37,1.37276878399,238058.732299,168771.579526,0.0661274256386,878.457562888,255.675659432,622.781903455,254.88,1017.615,1338.0736,1348.889,1363.78608,1376.297,937.23910354,664.455037505,937.23910354,664.455037505,0.249653384432,0.176991600425,254,254,910593,42964,953557,270.996280704,1,
google-gemma-4-31b-it-longbench-short-answer-document-r0_66,succeeded,longbench-expanded-30b-tp2-9997ffb9bf,google/gemma-4-31B-it,longbench_short_answer_document_qa,2,2,0.66,0.665730649805,122814.841276,63676.1172569,0.0341152336878,519.971529929,250.38059315,269.590936779,251.65,274.88,1108.827,1273.217,1355.535,1367.831,1192.37709977,618.214730649,1192.37709977,618.214730649,0.240958934564,0.124930580148,103,103,507850,1842,509692,236.195318795,1,
google-gemma-4-31b-it-longbench-medium-answer-rag-qa-m-r0_75,succeeded,longbench-rerun-gemma31b-tp2-medium-answer-rag,google/gemma-4-31B-it,longbench-medium-answer-rag-qa_mst_anomaly_rerun,2,2,0.75,0.75,207112.837695,156653.547452,0.0575313438041,1017.647896,247.931471178,769.71642482,255.566,1102.695,1336.847,1342.49,1350.3424,1355.795,1428.3643979,1080.36929277,1428.3643979,1080.36929277,0.211640245834,0.160077934629,145,145,964378,14230,978608,203.521118168,1,
qwen-qwen3-4b-thinking-2507-longbench-long-output-summarizat-r1_31,succeeded,longbench-expanded-single-gpu-24f66f4df8,Qwen/Qwen3-4B-Thinking-2507,longbench_long_output_summarization,1,1,1.31,1.31138772916,135428.247103,89256.2969517,0.0376189575287,345.61479622,117.831467836,227.783328383,117.677,119.666,646.813,675.777,693.325,703.757,571.427202967,376.608847898,571.427202967,376.608847898,0.0547203408532,0.0360643742865,237,237,2324210,150706,2474916,391.847364709,1,
qwen-qwen3-4b-thinking-2507-longbench-medium-answer-rag-qa-r5_23,succeeded,longbench-expanded-single-gpu-8a5df7deef,Qwen/Qwen3-4B-Thinking-2507,longbench_medium_answer_rag_qa,1,1,5.23,5.23873572658,122619.407384,97682.8085196,0.0340609464956,578.566080179,117.660577277,460.905502902,118.441,646.108,690.937,692.465,695.402,702.758,128.531873568,102.392881048,128.531873568,102.392881048,0.0195959474746,0.0156108011428,954,954,6165032,92354,6257386,211.936737367,1,
qwen-qwen3-4b-thinking-2507-longbench-short-answer-document-r7_44,succeeded,longbench-expanded-single-gpu-9fb7980276,Qwen/Qwen3-4B-Thinking-2507,longbench_short_answer_document_qa,1,1,7.44,7.44282656187,117665.630106,89578.9411398,0.0326848972517,496.076342268,118.413014202,377.663328066,119.051,592.068,689.891,691.774,696.07155,703.616,85.6372853757,65.1957359096,85.6372853757,65.1957359096,0.0164203059627,0.0125007924574,1374,1374,7135478,30383,7165861,237.192585255,1,
qwen-qwen3-4b-thinking-2507-longbench-medium-output-summariz-r5_22,succeeded,longbench-expanded-single-gpu-medium-output-e3075f3d24,Qwen/Qwen3-4B-Thinking-2507,longbench-medium-output-summarization_mst_anomaly_rerun,1,1,5.22,5.22605132381,109190.18962,76795.4637265,0.0303306082278,397.342486701,117.884225564,279.458261137,118.133,472.491,625.53,662.626,690.056,702.472,121.053425299,85.1390950404,121.053425299,85.1390950404,0.0328308902751,0.0230905674952,902,902,3170632,155205,3325837,274.801193616,1,
